YEAR,REGION,SPECIES_CD,density,var,n,nm,N,NM,protected_status
1999,DRY TORT,EPI ITAJ,0.0,0.0,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,EPI MORI,0.7789220520082389,0.011000915154722813,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,EPI NIVE,0.0,0.0,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,EPI STRI,0.005828245304300917,1.1605693669256675e-5,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC ACUT,0.0,0.0,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC BONA,0.11900164288166348,0.0019680973012239167,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC INTE,0.03316643985091462,1.3835626585167733e-4,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC MICR,0.003393041047520965,1.1664296379404694e-5,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC PHEN,0.12115639252611447,8.652947542025234e-4,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC TIGR,0.01431084792310333,3.225365617695925e-5,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,MYC VENE,0.017905417831396202,1.2129364589655466e-4,68,128,1942.0,439578.8792667886,1
1999,DRY TORT,SRR SPE.,0.0,0.0,68,128,1942.0,439578.8792667886,1
2000,DRY TORT,CEP CRUE,0.45010353734228453,0.008422040648704042,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,CEP FULV,0.03221209183982553,2.555276682187365e-4,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,EPI ITAJ,0.0,0.0,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,EPI MORI,0.7377920992196149,0.006579047578582616,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,EPI STRI,0.0,0.0,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC BONA,0.10756827681920067,0.0015542858481645792,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC INTE,0.10497819107045496,7.69556356940758e-4,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC MICR,0.0,0.0,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC PHEN,0.11705915396773821,0.0010537507078880006,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC TIGR,0.022354152783667536,2.1047050656937147e-4,61,109,1942.0,439578.8792667886,1
2000,DRY TORT,MYC VENE,0.046727834472427676,3.0264285574553855e-4,61,109,1942.0,439578.8792667886,1
2004,DRY TORT,CEP CRUE,0.2800180265580626,0.007525629090387981,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,CEP FULV,0.015709359298442718,5.3448873652395884e-5,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,DER INER,0.0,0.0,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,EPI FLAV,0.0,0.0,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,EPI ITAJ,0.0021045938270449083,3.2121249061164794e-6,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,EPI MORI,0.5792075570327373,0.061286109343832725,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,EPI NIVE,0.0,0.0,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,EPI STRI,6.904784196236308e-4,4.7518967545573114e-7,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC ACUT,0.0,0.0,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC BONA,0.30007408404331676,0.017061571946430428,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC INTE,0.07670454545454546,0.0014868645634026586,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC MICR,0.0021045938270449083,3.2121249061164794e-6,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC PHEN,0.07480377929657023,6.863436388787506e-4,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC TIGR,0.01759354617233093,5.675284572275368e-5,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,MYC VENE,0.021045938270449083,4.171875415458264e-5,61,122,1942.0,439578.8792667886,1
2004,DRY TORT,SRR SPE.,0.0,0.0,61,122,1942.0,439578.8792667886,1
2006,DRY TORT,CEP CRUE,0.21437593575020122,8.254877694701646e-4,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,CEP FULV,0.008070710261447525,1.813883508470269e-5,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,DER INER,0.002794269097958442,7.907008099790934e-6,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,EPI FLAV,0.0,0.0,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,EPI ITAJ,0.008301131987295433,3.1451809123768394e-5,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,EPI MORI,0.45990488883503966,0.010014346379053933,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,EPI NIVE,0.0,0.0,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,EPI STRI,0.004964344131061281,5.4843406708631135e-6,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC ACUT,0.0,0.0,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC BONA,0.050448835558940364,1.6224534215460656e-4,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC INTE,0.03578460220339424,1.0034998743027449e-4,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC MICR,0.004191403646937663,8.850457746238264e-6,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC PHEN,0.13881881279803374,0.006711071223303139,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC TIGR,0.0,0.0,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,MYC VENE,0.011095401085253875,1.7388658704024865e-5,63,118,1942.0,439578.8792667886,1
2006,DRY TORT,SRR SPE.,0.0,0.0,63,118,1942.0,439578.8792667886,1
2008,DRY TORT,CEP CRUE,0.6231794483194457,0.033352767098068316,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,CEP FULV,0.023248057298005803,1.0660312026212958e-4,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,DER INER,0.0,0.0,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,EPI FLAV,0.0,0.0,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,EPI ITAJ,0.003322927394438723,2.6081189003406716e-6,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,EPI MORI,0.49394002785319724,0.05320060870430467,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,EPI NIVE,0.0,0.0,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,EPI STRI,0.004662923649471023,1.022574866044265e-5,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC ACUT,0.0021592079393315234,4.67661969219206e-6,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC BONA,0.059969952485722317,1.9140870468584758e-4,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC INTE,0.10219519473832038,0.002590448523490829,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC MICR,4.747039134912461e-4,2.3094458389314026e-7,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC PHEN,0.0599867755828106,5.385387808603042e-4,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC TIGR,0.017143467371968917,4.05604178808912e-5,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,MYC VENE,0.018515646943170115,7.253717311106525e-5,76,150,1942.0,439578.8792667886,1
2008,DRY TORT,SRR SPE.,0.0,0.0,76,150,1942.0,439578.8792667886,1
2010,DRY TORT,CEP CRUE,0.3674961300062048,0.0037798243780582997,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,CEP FULV,0.006195987999820893,1.015709982770766e-5,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,DER INER,0.0,0.0,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,EPI FLAV,0.0,0.0,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,EPI ITAJ,0.014660879799911724,1.3862395980918178e-4,85,162,1942.0,439578.8792667886,1
2010,DRY TORT,EPI MORI,0.3361947566381588,0.0039122177311033055,85,162,1942.0,439578.8792667886,1
